seed,tree_type,workload,n,queries,paint_count,query_count,centroid_build_ms,centroid_run_ms,naive_bfs_run_ms,lca_build_ms,lca_run_ms,speedup_vs_naive,speedup_vs_lca,centroid_memory_bytes,naive_memory_bytes,lca_memory_bytes,checksum
2060,path,balanced,19000,50000,7389,42611,41.056,3.872,180.833,1.065,593.938,46.704,153.397,548864,95000,1312024,665370
2060,path,balanced,19100,50000,7488,42512,41.321,4.166,182.88,0.85,649.564,43.899,155.924,2278284,95500,1318924,421119
2060,path,balanced,19200,50000,7537,42463,41.907,4.326,181.293,0.771,620.648,41.91,143.476,2291584,96000,1325824,456523
2060,path,balanced,19300,50000,7448,42552,47.853,4.447,185.55,1.302,612.728,41.721,137.772,2304884,96500,1332724,428033
2060,path,balanced,19400,50000,7404,42596,41.032,4.409,181.774,0.948,616.195,41.23,139.765,274432,97000,1339624,477238
2060,path,balanced,19500,50000,7494,42506,52.939,6.288,184.886,0.896,604.584,29.401,96.143,2331484,97500,1346524,485777
2060,path,balanced,19600,50000,7589,42411,60.597,4.969,176.804,1.209,648.847,35.584,130.587,2344784,98000,1353424,501417
2060,path,balanced,19700,50000,7511,42489,42.093,4.491,149.317,0.536,632.978,33.247,140.94,2358084,98500,1360324,561688
2060,path,balanced,19800,50000,7660,42340,41.624,5.03,128.572,1.301,599.34,25.561,119.153,274432,99000,1367224,505051
2060,path,balanced,19900,50000,7501,42499,63.664,6.785,188.826,0.847,616.758,27.832,90.907,2384684,99500,1374124,674222
2060,path,balanced,20000,50000,7552,42448,102.326,7.302,195.538,0.845,633.515,26.777,86.754,2397984,100000,1381024,636132
2060,path,balanced,20100,50000,7507,42493,44.345,4.344,182.928,1.067,666.088,42.108,153.325,2411284,100500,1387924,514594
2060,path,balanced,20200,50000,7394,42606,64.061,5.497,179.577,0.845,647.327,32.671,117.771,2424584,101000,1394824,520838
2060,path,balanced,20300,50000,7525,42475,49.815,4.073,189.291,1.342,647.938,46.471,159.07,2437884,101500,1401724,444746
2060,path,balanced,20400,50000,7436,42564,56.05,4.347,184.71,0.897,625.277,42.49,143.838,2451184,102000,1408624,485103
2060,path,balanced,20500,50000,7435,42565,49.651,5.379,199.977,1.3,642.324,37.175,119.407,274432,102500,1415524,478901
2060,path,balanced,20600,50000,7504,42496,45.866,4.359,190.789,0.855,650.128,43.769,149.146,2477784,103000,1422424,425918
2060,path,balanced,20700,50000,7556,42444,62.995,5.239,202.396,1.637,657.945,38.629,125.574,2491084,103500,1380352,490588
2060,path,balanced,20800,50000,7567,42433,48.517,4.228,194.854,0.808,615.436,46.091,145.576,3260416,104000,1436224,480830
2060,path,balanced,20900,50000,7490,42510,61.344,4.436,185.335,0.893,632.29,41.783,142.546,503808,104500,1443124,409842
2060,path,balanced,21000,50000,7445,42555,45.743,4.881,185.808,0.762,635.437,38.066,130.18,2530984,105000,1450024,498765
2060,path,balanced,21100,50000,7635,42365,55.938,7.431,199.348,0.874,642.205,26.826,86.42,507904,105500,1456924,508128
2060,path,balanced,21200,50000,7487,42513,58.341,4.327,198.593,1.254,642.554,45.897,148.502,512000,106000,1463824,471970
2060,path,balanced,21300,50000,7548,42452,46.291,4.39,192.541,1.357,627.091,43.86,142.849,2570884,106500,1470724,475679
2060,path,balanced,21400,50000,7494,42506,47.526,7.01,179.994,0.906,656.624,25.679,93.676,2584184,107000,1477624,460905
2060,path,balanced,21500,50000,7504,42496,47.285,4.415,194.024,1.409,655.303,43.948,148.43,2597484,107500,1484524,512271
2060,path,balanced,21600,50000,7547,42453,46.13,4.668,197.297,1.082,649.063,42.27,139.06,2610784,108000,1491424,461636
2060,path,balanced,21700,50000,7629,42371,58.806,4.959,194.391,1.054,641.64,39.2,129.389,2624084,108500,1498324,495026
2060,path,balanced,21800,50000,7488,42512,48.025,4.851,193.933,0.88,631.645,39.982,130.223,524288,109000,1505224,476215
2060,path,balanced,21900,50000,7563,42437,51.776,8.469,200.862,0.507,680.483,23.717,80.347,2650684,109500,1512124,545192
2060,path,balanced,22000,50000,7420,42580,46.317,4.49,206.906,0.972,648.776,46.084,144.5,2663984,110000,1519024,772476
2060,path,balanced,22100,50000,7543,42457,51.856,4.527,192.862,0.265,655.359,42.598,144.751,3932160,110500,1525924,661196
2060,path,balanced,22200,50000,7458,42542,52.828,4.359,186.743,0.964,647.985,42.844,148.665,811008,111000,1532824,622631
2060,path,balanced,22300,50000,7542,42458,49.964,7.554,207.787,1.191,670.518,27.507,88.763,2703884,111500,1539724,503472
2060,path,balanced,22400,50000,7598,42402,54.567,4.477,198.362,1.065,661.064,44.308,147.661,540672,112000,1546624,449535
2060,path,balanced,22500,50000,7471,42529,48.525,4.556,213.466,0.976,661.296,46.858,145.161,2730484,112500,1553524,508650
2060,path,balanced,22600,50000,7532,42468,46.928,4.829,202.725,0.993,680.104,41.984,140.849,2743784,113000,1560424,519223
2060,path,balanced,22700,50000,7479,42521,51.691,5.09,204.98,1.112,664.412,40.274,130.543,2757084,113500,1567324,722817
2060,path,balanced,22800,50000,7560,42440,59.753,4.879,203.613,1.021,663.627,41.735,136.025,2770384,114000,1574224,547961
2060,path,balanced,22900,50000,7523,42477,53.384,6.713,220.039,2.11,679.722,32.778,101.253,2783684,94208,1601536,644669
2060,path,balanced,23000,50000,7543,42457,56.239,4.423,210.388,1.51,674.78,47.566,152.558,4063232,115000,1588024,570182
2060,path,balanced,23100,50000,7469,42531,51.967,4.47,222.376,1.098,664.823,49.751,148.737,548864,115500,1594924,698744
2060,path,balanced,23200,50000,7524,42476,53.446,4.623,208.46,1.508,669.123,45.093,144.741,2823584,116000,1601824,556893
2060,path,balanced,23300,50000,7448,42552,51.39,5.359,205.385,1.005,682.939,38.325,127.438,2836884,116500,1608724,574863
2060,path,balanced,23400,50000,7503,42497,52.372,5.444,212.291,0.986,685.833,38.993,125.973,2850184,117000,1615624,860472
2060,path,balanced,23500,50000,7503,42497,66.425,4.63,203.862,0.998,684.35,44.029,147.801,2863484,117500,1622524,488112
2060,path,balanced,23600,50000,7474,42526,50.603,4.635,220.774,0.982,669.43,47.633,144.433,2876784,118000,1629424,638127
2060,path,balanced,23700,50000,7415,42585,60.148,4.657,205.668,1.017,685.902,44.158,147.268,1097728,118500,1636324,532165
2060,path,balanced,23800,50000,7568,42432,50.727,5.279,222.217,1.042,679.528,42.096,128.728,2903384,119000,1643224,670426
2060,path,balanced,23900,50000,7476,42524,65.423,5.142,233.924,1.626,707.49,45.491,137.585,2916684,119500,1650124,745755
2060,path,balanced,24000,50000,7565,42435,50.785,4.635,214.113,1.062,700.108,46.195,151.048,2929984,120000,1657024,594167
2060,path,balanced,24100,50000,7520,42480,53.717,4.774,211.885,1.264,720.012,44.385,150.826,274432,120500,1663924,502776
2060,path,balanced,24200,50000,7430,42570,52.037,4.776,211.062,0.969,702.277,44.191,147.04,2956584,121000,1670824,576632
2060,path,balanced,24300,50000,7468,42532,73.136,6.284,218.459,1.03,689.469,34.764,109.716,2969884,121500,1677724,723772
2060,path,balanced,24400,50000,7428,42572,50.081,5.189,229.197,0.928,712.618,44.166,137.322,2983184,122000,1684624,671082
2060,path,balanced,24500,50000,7481,42519,46.569,4.416,209.817,1.511,698.275,47.515,158.131,2996484,122500,1691524,857989
2060,path,balanced,24600,50000,7421,42579,51.98,4.836,228.478,1.029,709.074,47.244,146.621,3009784,123000,1698424,560917
2060,path,balanced,24700,50000,7455,42545,50.752,4.674,231.906,1.078,698.011,49.613,149.33,3023084,123500,1705324,599202
2060,path,balanced,24800,50000,7565,42435,58.818,4.779,204.068,1.066,718.458,42.705,150.352,3036384,124000,1712224,536328
2060,path,balanced,24900,50000,7601,42399,50.03,5.014,221.146,1.047,723.176,44.106,144.231,3049684,124500,1719124,600515
2060,path,balanced,25000,50000,7455,42545,53.628,4.585,226.67,1.134,712.271,49.443,155.365,3062984,125000,1726024,675315
2060,path,balanced,25100,50000,7328,42672,55.658,4.699,224.895,2.462,722.775,47.864,153.828,3076284,102400,1740800,585472
2060,path,balanced,25200,50000,7473,42527,63.467,4.863,222.093,1.02,700.382,45.67,144.023,4366336,126000,1739824,553283
2060,path,balanced,25300,50000,7474,42526,53.163,4.889,240.906,0.923,701.492,49.279,143.495,274432,126500,1746724,819375
2060,path,balanced,25400,50000,7438,42562,56.025,4.811,244.283,1.56,712.312,50.777,148.062,3116184,127000,1753624,549429
2060,path,balanced,25500,50000,7301,42699,55.192,4.976,225.392,1.095,720.597,45.296,144.815,274432,127500,1760524,593618
2060,path,balanced,25600,50000,7466,42534,59.209,6.071,234.11,1.272,707.029,38.563,116.462,823296,128000,1767424,644262
2060,path,balanced,25700,50000,7453,42547,56.781,4.635,250.396,1.224,720.743,54.019,155.49,1097728,128500,1774324,717918
2060,path,balanced,25800,50000,7536,42464,57.155,5.259,234.839,1.622,733.341,44.657,139.453,1097728,129000,1781224,570016
2060,path,balanced,25900,50000,7496,42504,58.363,5.575,228.706,1.075,710.178,41.021,127.377,3182684,129500,1788124,730677
2060,path,balanced,26000,50000,7528,42472,57.688,4.738,231.815,1.145,721.799,48.927,152.342,1097728,130000,1795024,809697
2060,path,balanced,26100,50000,7529,42471,58.596,4.858,236.707,1.572,789.205,48.729,162.468,1646592,130500,1801924,721606
2060,path,balanced,26200,50000,7540,42460,82.722,7.357,246.041,2.067,750.394,33.444,101.999,823296,131000,1808824,679421
2060,path,balanced,26300,50000,7420,42580,57.873,5.136,234.398,1.199,724.133,45.641,141.0,1097728,131500,1815724,644511
2060,path,balanced,26400,50000,7558,42442,61.535,4.841,237.684,1.176,708.256,49.102,146.316,1097728,132000,1822624,757550
2060,path,balanced,26500,50000,7628,42372,71.511,7.112,230.956,1.092,724.13,32.475,101.822,1372160,132500,1829524,696854
2060,path,balanced,26600,50000,7481,42519,57.081,4.644,249.291,1.001,729.947,53.684,157.191,1372160,133000,1836424,753217
2060,path,balanced,26700,50000,7395,42605,62.053,4.809,238.657,1.164,722.472,49.631,150.246,4833280,133500,1843324,580126
2060,path,balanced,26800,50000,7454,42546,58.796,5.077,230.053,1.656,752.432,45.308,148.189,274432,134000,1850224,598736
2060,path,balanced,26900,50000,7539,42461,63.801,4.963,242.959,1.185,738.007,48.957,148.711,3315684,134500,1857124,578129
2060,path,balanced,27000,50000,7435,42565,86.548,5.587,243.023,1.155,778.624,43.499,139.369,3328984,135000,1864024,863160
2060,path,balanced,27100,50000,7467,42533,80.452,7.143,248.925,1.196,741.923,34.85,103.87,3342284,135500,1870924,823916
2060,path,balanced,27200,50000,7587,42413,81.853,8.083,254.588,1.761,822.611,31.496,101.768,274432,136000,1877824,622828
2060,path,balanced,27300,50000,7607,42393,77.796,6.264,272.953,0.933,740.207,43.572,118.161,4685824,136500,1884724,796531
2060,path,balanced,27400,50000,7495,42505,68.471,9.077,264.355,1.757,755.178,29.122,83.193,1646592,137000,1891624,535601
2060,path,balanced,27500,50000,7439,42561,84.566,6.035,249.47,1.225,754.856,41.341,125.09,1097728,137500,1898524,748272
2060,path,balanced,27600,50000,7485,42515,72.057,6.178,251.519,1.182,740.789,40.711,119.904,663552,138000,1905424,852737
2060,path,balanced,27700,50000,7489,42511,61.008,9.277,256.385,1.174,759.612,27.635,81.878,1216512,138500,1912324,689670
2060,path,balanced,27800,50000,7578,42422,62.316,5.026,254.204,1.207,740.027,50.577,147.237,1646592,139000,1919224,605316
2060,path,balanced,27900,50000,7535,42465,61.142,4.756,251.172,1.174,755.422,52.815,158.846,3448684,139500,1926124,666173
2060,path,balanced,28000,50000,7476,42524,57.945,5.003,266.835,1.275,766.525,53.332,153.204,3461984,140000,1933024,813458
2060,path,balanced,28100,50000,7604,42396,60.014,4.844,254.304,1.738,752.138,52.496,155.263,3475284,140500,1939924,804331
2060,path,balanced,28200,50000,7477,42523,61.054,4.92,254.377,1.219,765.178,51.7,155.514,3488584,141000,1946824,681988
2060,path,balanced,28300,50000,7491,42509,66.203,5.351,246.622,1.186,767.644,46.091,143.463,679936,141500,1953724,674781
2060,path,balanced,28400,50000,7505,42495,60.9,4.767,248.87,1.413,751.636,52.208,157.678,548864,142000,1960624,679540
2060,path,balanced,28500,50000,7461,42539,62.521,5.037,251.468,1.264,760.534,49.927,150.998,3528484,142500,1967524,708271
2060,path,balanced,28600,50000,7556,42444,61.75,5.012,243.578,1.217,765.258,48.599,152.685,274432,143000,1974424,641028
2060,path,balanced,28700,50000,7505,42495,62.934,5.307,253.161,1.35,776.215,47.704,146.265,3555084,143500,1981324,719873
2060,path,balanced,28800,50000,7516,42484,63.952,4.872,254.019,1.724,769.069,52.138,157.852,3568384,144000,1988224,739432
2060,path,balanced,28900,50000,7490,42510,63.016,5.562,252.893,1.21,779.153,45.466,140.077,3581684,144500,1995124,749354
2060,path,balanced,29000,50000,7550,42450,67.168,5.26,255.38,1.161,786.664,48.549,149.547,5464064,145000,2002024,660587
2060,path,balanced,29100,50000,7650,42350,63.863,5.149,260.119,1.222,765.596,50.514,148.677,548864,145500,2008924,772325
2060,path,balanced,29200,50000,7610,42390,63.172,6.04,249.768,1.273,776.505,41.354,128.567,3621584,146000,2015824,649700
2060,path,balanced,29300,50000,7474,42526,63.799,5.376,258.502,2.565,767.716,48.082,142.796,3634884,122880,2043904,758608
2060,path,balanced,29400,50000,7415,42585,69.628,5.111,265.032,1.261,774.485,51.852,151.524,5091328,147000,2029624,845479
2060,path,balanced,29500,50000,7417,42583,66.588,4.807,262.127,1.853,783.318,54.533,162.96,348160,147500,2036524,861418
2060,path,balanced,29600,50000,7474,42526,62.016,5.612,256.332,1.447,781.541,45.673,139.255,1372160,148000,2043424,756980
2060,path,balanced,29700,50000,7426,42574,66.35,5.038,261.388,1.485,794.995,51.88,157.79,1646592,148500,2050324,723340
2060,path,balanced,29800,50000,7529,42471,68.675,5.574,263.4,1.246,777.377,47.258,139.475,5632000,149000,2057224,722791
2060,path,balanced,29900,50000,7689,42311,65.662,5.599,263.055,1.302,809.171,46.979,144.51,1372160,149500,2064124,836245
2060,path,balanced,30000,50000,7597,42403,66.203,5.112,271.194,1.321,798.551,53.049,156.208,1650688,150000,2071024,714517
2060,path,update_heavy,300,50000,24944,25056,0.549,1.924,8.078,0.015,28.677,4.198,14.903,21484,1500,13628,1075
2060,path,update_heavy,400,50000,25112,24888,1.043,2.039,8.057,0.012,4.4,3.952,2.158,29984,2000,18128,1433
2060,path,update_heavy,500,50000,25039,24961,0.959,2.065,8.494,0.021,48.043,4.114,23.269,38484,2500,22628,2493
2060,path,update_heavy,600,50000,24987,25013,1.201,2.27,8.784,0.03,6.805,3.869,2.998,47696,3000,29528,1957
2060,path,update_heavy,700,50000,24986,25014,1.411,2.2,8.569,0.037,71.737,3.896,32.612,56996,3500,34428,2898
2060,path,update_heavy,800,50000,24966,25034,1.579,2.25,9.102,0.038,53.171,4.045,23.628,66296,4000,39328,2424
2060,path,update_heavy,900,50000,24890,25110,1.806,2.229,9.082,0.047,26.155,4.074,11.732,75596,4500,44228,2604
2060,path,update_heavy,1000,50000,25142,24858,1.987,2.498,8.923,0.041,39.63,3.572,15.866,84896,5000,49128,4594
2060,path,update_heavy,1100,50000,24919,25081,2.183,2.265,11.92,0.082,44.193,5.263,19.511,94812,5500,58556,4591
2060,path,update_heavy,1200,50000,24749,25251,2.867,2.18,10.375,0.084,45.528,4.759,20.883,104912,6000,63856,5192
2060,path,update_heavy,1300,50000,24775,25225,4.492,3.255,10.279,0.056,35.707,3.158,10.969,115012,6500,69156,7215
2060,path,update_heavy,1400,50000,24944,25056,3.081,2.104,10.088,0.058,103.738,4.793,49.293,125112,7000,74456,5638
2060,path,update_heavy,1500,50000,24808,25192,2.945,2.414,10.251,0.071,65.121,4.246,26.973,135212,7500,79756,7730
2060,path,update_heavy,1600,50000,24982,25018,3.172,2.282,9.929,0.065,46.481,4.352,20.372,145312,8000,85056,6070
2060,path,update_heavy,1700,50000,24965,25035,3.84,2.458,11.025,0.068,65.093,4.484,26.477,155412,8500,90356,8098
2060,path,update_heavy,1800,50000,24971,25029,3.62,2.424,11.911,0.073,111.953,4.913,46.183,165512,9000,95656,7127
2060,path,update_heavy,1900,50000,24857,25143,4.163,2.458,11.553,0.075,55.853,4.7,22.721,175612,9500,100956,10061
2060,path,update_heavy,2000,50000,25007,24993,4.17,2.447,11.167,0.076,75.939,4.563,31.031,185712,10000,106256,8536
2060,path,update_heavy,2100,50000,24963,25037,4.757,2.453,12.852,0.086,98.881,5.24,40.312,196236,10500,119956,9229
2060,path,update_heavy,2200,50000,25209,24791,4.849,2.462,11.786,0.118,118.173,4.786,47.991,225280,11000,125656,11734
2060,path,update_heavy,2300,50000,24992,25008,6.885,3.474,14.83,0.145,131.464,4.269,37.843,218036,11500,131356,11614
2060,path,update_heavy,2400,50000,25203,24797,4.798,3.102,12.075,0.1,79.728,3.892,25.699,36864,12000,137056,8448
2060,path,update_heavy,2500,50000,24942,25058,7.751,3.547,14.737,0.102,118.653,4.154,33.45,69632,12500,142756,14955
2060,path,update_heavy,2600,50000,24857,25143,5.961,2.597,13.044,0.107,124.915,5.023,48.102,65536,13000,148456,10117
2060,path,update_heavy,2700,50000,25011,24989,6.029,2.688,12.722,0.106,142.831,4.734,53.146,261636,13500,154156,12641
2060,path,update_heavy,2800,50000,25005,24995,6.612,2.622,15.171,0.177,127.639,5.787,48.689,69632,14000,159856,14061
2060,path,update_heavy,2900,50000,24999,25001,6.603,2.68,13.046,0.11,114.302,4.869,42.656,283436,14500,165556,9414
2060,path,update_heavy,3000,50000,25046,24954,6.862,2.708,12.832,0.117,98.646,4.738,36.425,73728,15000,171256,13724
2060,path,update_heavy,3100,50000,25015,24985,11.471,2.68,12.478,0.118,95.492,4.655,35.626,77824,15500,176956,11270
2060,path,update_heavy,3200,50000,25159,24841,4.939,2.512,13.907,0.125,105.767,5.535,42.1,316136,16000,182656,12238
2060,path,update_heavy,3300,50000,25023,24977,7.007,3.094,18.082,0.127,136.273,5.844,44.046,327036,16500,188356,14865
2060,path,update_heavy,3400,50000,25039,24961,6.908,2.673,14.197,0.151,116.136,5.312,43.451,337936,17000,194056,14908
2060,path,update_heavy,3500,50000,25111,24889,7.081,2.74,13.846,0.139,104.459,5.053,38.121,348836,17500,199756,16062
2060,path,update_heavy,3600,50000,24974,25026,7.948,2.708,13.271,0.181,135.481,4.9,50.026,421888,18000,205456,14799
2060,path,update_heavy,3700,50000,25111,24889,9.363,2.761,13.462,0.142,121.525,4.875,44.009,370636,18500,211156,17978
2060,path,update_heavy,3800,50000,24902,25098,8.184,2.732,14.839,0.155,131.748,5.431,48.221,381536,19000,216856,22859
2060,path,update_heavy,3900,50000,25049,24951,10.32,2.735,16.022,0.162,128.133,5.857,46.843,392436,19500,222556,16058
2060,path,update_heavy,4000,50000,25005,24995,6.221,2.485,22.679,0.101,134.433,9.125,54.089,403336,20000,228256,20106
2060,path,update_heavy,4100,50000,25066,24934,8.2,2.916,14.541,0.172,143.195,4.987,49.112,414276,20500,250356,18697
2060,path,update_heavy,4200,50000,24807,25193,7.763,2.731,16.79,0.172,122.158,6.147,44.723,425976,21000,256456,15225
2060,path,update_heavy,4300,50000,25043,24957,8.787,2.744,15.14,0.172,149.993,5.517,54.656,437676,21500,262812,14780
2060,path,update_heavy,4400,50000,24979,25021,9.068,2.794,15.406,0.172,138.413,5.514,49.543,449376,22000,268912,21837
2060,path,update_heavy,4500,50000,25076,24924,9.898,4.519,18.134,0.2,159.132,4.012,35.21,461076,22500,275012,20876
2060,path,update_heavy,4600,50000,24853,25147,9.737,2.795,15.689,0.197,149.647,5.614,53.549,472776,23000,281112,20375
2060,path,update_heavy,4700,50000,24962,25038,11.935,3.506,17.678,0.192,154.542,5.042,44.077,484476,23500,287212,21039
2060,path,update_heavy,4800,50000,24928,25072,9.539,2.841,16.414,0.183,158.325,5.778,55.735,496176,24000,293312,24307
2060,path,update_heavy,4900,50000,24955,25045,9.736,3.166,16.227,0.187,152.819,5.125,48.264,507876,24500,299412,19966
2060,path,update_heavy,5000,50000,24908,25092,11.505,3.022,16.575,0.211,156.635,5.485,51.837,519576,25000,305512,20995
2060,path,update_heavy,5100,50000,24913,25087,14.889,4.148,20.491,0.212,161.913,4.94,39.033,531276,25500,311612,20095
2060,path,update_heavy,5200,50000,24958,25042,10.557,3.037,16.302,0.282,165.427,5.367,54.463,542976,26000,317712,31739
2060,path,update_heavy,5300,50000,25002,24998,13.708,2.941,16.331,0.241,166.946,5.553,56.767,554676,26500,323812,21535
2060,path,update_heavy,5400,50000,25093,24907,11.57,2.927,16.999,0.205,159.84,5.807,54.607,135168,27000,329912,26039
2060,path,update_heavy,5500,50000,24979,25021,10.949,2.877,16.345,0.226,164.506,5.682,57.188,578076,27500,336012,23031
2060,path,update_heavy,5600,50000,25023,24977,11.411,3.856,17.609,0.215,173.445,4.567,44.984,589776,28000,342112,21666
2060,path,update_heavy,5700,50000,25172,24828,11.444,3.245,17.055,0.225,173.325,5.255,53.406,601476,28500,348212,21926
2060,path,update_heavy,5800,50000,24953,25047,18.112,3.76,23.491,0.3,172.124,6.248,45.78,613176,29000,354312,25952
2060,path,update_heavy,5900,50000,24972,25028,12.335,3.547,18.273,0.248,169.773,5.151,47.863,624876,29500,360412,27385
2060,path,update_heavy,6000,50000,24986,25014,12.732,3.381,17.95,0.238,176.425,5.31,52.187,636576,30000,366512,25518
2060,path,update_heavy,6100,50000,24869,25131,12.927,3.329,18.436,0.234,195.296,5.539,58.672,147456,30500,372612,30624
2060,path,update_heavy,6200,50000,25125,24875,17.517,3.063,16.872,0.279,187.073,5.508,61.071,659976,31000,378712,27658
2060,path,update_heavy,6300,50000,24958,25042,19.547,4.035,20.197,0.25,186.13,5.005,46.129,671676,31500,384812,31083
2060,path,update_heavy,6400,50000,25053,24947,11.873,3.08,18.053,0.285,183.651,5.862,59.631,683376,32000,390912,42975
2060,path,update_heavy,6500,50000,24869,25131,18.351,3.089,19.053,0.254,185.361,6.167,60.001,695076,32500,397012,30766
2060,path,update_heavy,6600,50000,24775,25225,14.17,3.634,18.35,0.256,194.597,5.049,53.545,159744,33000,403112,37365
2060,path,update_heavy,6700,50000,24974,25026,13.649,2.978,18.829,0.259,202.959,6.323,68.155,718476,33500,409212,25075
2060,path,update_heavy,6800,50000,24627,25373,10.49,3.24,23.162,0.264,187.992,7.148,58.015,730176,34000,415312,33170
2060,path,update_heavy,6900,50000,25112,24888,15.012,3.228,16.936,0.111,203.652,5.246,63.085,167936,34500,421412,31135
2060,path,update_heavy,7000,50000,25032,24968,14.786,3.854,18.597,0.557,189.968,4.825,49.287,753576,24576,446464,28310
2060,path,update_heavy,7100,50000,24858,25142,15.766,3.266,20.69,0.284,213.325,6.334,65.311,892928,35500,433612,46262
2060,path,update_heavy,7200,50000,24966,25034,14.904,3.166,21.248,0.289,213.757,6.711,67.512,776976,36000,439712,33862
2060,path,update_heavy,7300,50000,25089,24911,15.099,3.167,20.136,0.127,212.887,6.357,67.21,135168,36500,445812,31912
2060,path,update_heavy,7400,50000,25068,24932,16.217,3.341,20.825,0.296,203.629,6.234,60.956,800376,37000,451912,38302
2060,path,update_heavy,7500,50000,25055,24945,16.097,3.255,21.159,0.3,202.991,6.501,62.372,812076,37500,458012,38243
2060,path,update_heavy,7600,50000,24926,25074,16.742,1.548,24.182,0.319,208.876,15.619,134.907,184320,38000,464112,33704
2060,path,update_heavy,7700,50000,25016,24984,17.599,3.408,21.838,0.309,202.628,6.408,59.46,1052672,38500,470212,39189
2060,path,update_heavy,7800,50000,25054,24946,16.766,3.761,20.869,0.31,214.128,5.548,56.931,847176,39000,476312,35515
2060,path,update_heavy,7900,50000,25317,24683,18.028,3.387,22.192,0.313,212.93,6.552,62.863,858876,39500,482412,34113
2060,path,update_heavy,8000,50000,25094,24906,23.79,5.272,40.475,0.46,218.941,7.677,41.529,870576,40000,488512,42655
2060,path,update_heavy,8100,50000,24976,25024,24.61,2.954,26.789,0.223,219.722,9.068,74.374,882276,40500,494612,32817
2060,path,update_heavy,8200,50000,24904,25096,18.237,3.746,21.388,0.368,229.288,5.71,61.214,894048,41000,533512,43035
2060,path,update_heavy,8300,50000,25172,24828,16.139,3.423,20.696,0.351,219.768,6.046,64.203,906548,41500,540012,37555
2060,path,update_heavy,8400,50000,24993,25007,21.557,5.228,34.876,0.586,222.928,6.671,42.643,919048,42000,546512,49211
2060,path,update_heavy,8500,50000,25080,24920,22.875,3.457,27.166,0.348,225.081,7.859,65.114,931548,42500,553012,45214
2060,path,update_heavy,8600,50000,25085,24915,18.369,3.648,22.464,0.337,223.842,6.159,61.367,944048,43000,559512,45735
2060,path,update_heavy,8700,50000,25102,24898,21.995,4.056,22.415,0.344,238.668,5.527,58.846,956548,43500,566012,45633
2060,path,update_heavy,8800,50000,24911,25089,19.448,3.446,29.86,0.612,248.71,8.665,72.176,969048,44000,572512,34726
2060,path,update_heavy,8900,50000,24993,25007,23.87,5.127,28.012,0.41,237.258,5.464,46.277,981548,44500,579012,55578
2060,path,update_heavy,9000,50000,24987,25013,19.475,3.591,22.804,0.82,227.988,6.351,63.49,994048,45000,585512,46570
2060,path,update_heavy,9100,50000,25042,24958,19.347,3.448,22.853,0.361,246.422,6.627,71.462,221184,45500,592012,50332
2060,path,update_heavy,9200,50000,24721,25279,22.581,3.873,23.022,0.469,247.987,5.944,64.03,1019048,46000,598512,50610
2060,path,update_heavy,9300,50000,24952,25048,18.983,3.585,23.184,0.392,241.156,6.467,67.266,1031548,46500,605012,39695
2060,path,update_heavy,9400,50000,25046,24954,26.13,3.525,23.759,0.21,254.772,6.74,72.267,1044048,47000,611512,48962
2060,path,update_heavy,9500,50000,25156,24844,21.625,3.563,23.804,0.443,257.846,6.681,72.364,274432,47500,618012,50142
2060,path,update_heavy,9600,50000,25040,24960,20.752,4.125,24.283,0.4,265.464,5.886,64.35,1069048,48000,624512,46303
2060,path,update_heavy,9700,50000,25081,24919,21.754,3.695,24.51,0.398,248.868,6.633,67.349,1081548,48500,631012,46716
2060,path,update_heavy,9800,50000,25033,24967,20.971,3.608,21.885,0.396,246.914,6.065,68.426,1094048,49000,637512,36926
2060,path,update_heavy,9900,50000,24806,25194,22.307,4.47,40.741,0.646,264.774,9.115,59.24,1106548,49500,644012,41752
2060,path,update_heavy,10000,50000,24788,25212,27.516,4.956,26.209,0.846,256.368,5.288,51.729,1119048,50000,618496,45314
2060,path,update_heavy,10100,50000,25007,24993,22.117,3.628,25.962,0.466,252.586,7.155,69.614,1245184,50500,657012,52777
2060,path,update_heavy,10200,50000,24909,25091,22.0,3.72,26.566,0.415,261.712,7.141,70.345,245760,51000,663512,45509
2060,path,update_heavy,10300,50000,25142,24858,21.691,3.7,26.287,0.534,268.788,7.105,72.651,249856,51500,670012,55918
2060,path,update_heavy,10400,50000,24964,25036,22.122,4.088,28.075,0.299,257.337,6.867,62.943,1169048,52000,676512,45279
2060,path,update_heavy,10500,50000,24915,25085,21.031,3.739,26.827,0.429,275.288,7.176,73.636,1181548,52500,683012,52991
2060,path,update_heavy,10600,50000,24884,25116,21.183,5.383,37.481,0.463,268.144,6.962,49.809,1194048,53000,689512,57881
2060,path,update_heavy,10700,50000,24994,25006,21.445,3.666,28.552,0.432,268.616,7.789,73.28,1206548,53500,696012,66151
2060,path,update_heavy,10800,50000,25166,24834,19.258,3.763,29.591,0.464,264.54,7.863,70.293,1219048,54000,702512,50203
2060,path,update_heavy,10900,50000,24983,25017,21.774,3.744,29.663,0.454,284.995,7.923,76.12,1231548,54500,709012,62268
2060,path,update_heavy,11000,50000,24986,25014,23.602,3.829,45.865,0.65,276.532,11.98,72.23,1244048,55000,715512,46434
2060,path,update_heavy,11100,50000,24925,25075,22.605,3.756,29.473,0.531,269.837,7.848,71.849,1256548,55500,722012,58307
